horse_idx,layer_idx,panda-panda_joint1,panda-panda_joint2,panda-panda_joint3,panda-panda_joint4,panda-panda_joint5,panda-panda_joint6,panda-panda_joint7
1,0,-7.648307921734367e-06,-0.7853916017932514,4.6836076219021764e-06,-2.356189155387191,-2.214769289676083e-06,1.5707935934084252,0.7853975490710634
1,1,-0.006909539737492343,-0.779470360097204,0.004231206864251961,-2.351374986508976,-0.002000839476259528,1.5683269645993354,0.7848431762536998
1,2,-0.013797113916542541,-0.7735614013965674,0.008448962641284143,-2.346570804119622,-0.003995318245710952,1.5658654525532316,0.784289953424653
1,3,-0.020687651197513403,-0.7676499006039808,0.012668532938192109,-2.3417645549239148,-0.005990655059477957,1.563402881540519,0.7837364925937227
1,4,-0.027574396253610214,-0.7617416532210245,0.01688578098375954,-2.336960950859786,-0.007984893734509372,1.5609416658100823,0.7831833363613809
1,5,-0.034463393498626774,-0.7558314736496131,0.021104408206172154,-2.3321557758613825,-0.00997978459024599,1.5584796451823026,0.7826299992290163
1,6,-0.04170688916016112,-0.7496171642861748,0.025540120240355582,-2.32710333310144,-0.012077329812697006,1.5558909323258951,0.7820481881213769
1,7,-0.0586024635598517,-0.735122184086183,0.035886492515710015,-2.315318426125641,-0.016969889015960183,1.549852716427302,0.7806911040124029
1,8,-0.07549611604668932,-0.7206288527255909,0.0462316878659486,-2.303534859711793,-0.021861891678664615,1.5438151873905148,0.7793341742750609
1,9,-0.0953842558787346,-0.7035665033635329,0.05841062263897495,-2.2896625951590925,-0.027621027134446464,1.5367074750815743,0.7777367217182769
1,10,-0.11727286842620718,-0.6847879168547064,0.0718145903674289,-2.274394972017141,-0.03395945222923105,1.5288848248919058,0.7759785874546555
1,11,-0.14196052221016975,-0.6636079886488122,0.08693261184520815,-2.2571749772177894,-0.041108413541248535,1.5200618408340203,0.7739956289682794
1,12,-0.16814365363960174,-0.6411450665447642,0.10296642156927394,-2.238911865178424,-0.04869042985006741,1.5107043962907294,0.771892550922782
1,13,-0.19715964232314667,-0.6162517914478921,0.1207349930161805,-2.218672794321343,-0.05709277469594953,1.5003345325596928,0.7695619324888017
1,14,-0.22813110650381604,-0.5896808830287159,0.13970104239369552,-2.197069751084164,-0.06606137904943304,1.4892658122549336,0.7670742466086454
1,15,-0.2611085685510561,-0.5613889973483169,0.15989550817305165,-2.1740674953850743,-0.07561087299516366,1.4774801794662344,0.7644254352311868
1,16,-0.2963216419803419,-0.5311791453442501,0.18145899918200217,-2.1495058684833146,-0.08580774718280829,1.4648955738891114,0.7615970553697783
1,17,-0.3334563641912833,-0.4993206804914868,0.20419925359698723,-2.123603863823674,-0.09656108546038056,1.451624200881038,0.7586143250871931
1,18,-0.3722422300409676,-0.46604567342567166,0.227950621713252,-2.0965501626471856,-0.10779255592893587,1.4377627347790891,0.7554989718620099
1,19,-0.41286794958495293,-0.4311922268088305,0.2528286642356721,-2.0682131369666887,-0.11955680456245697,1.4232437335401154,0.7522358381499188
1,20,-0.45159686659558307,-0.3979660770517387,0.2765451584923352,-2.0411991584273097,-0.13077178399258774,1.409402620068817,0.7491250591619102
1,21,-0.48847822902457316,-0.3663249735585824,0.2991302625370719,-2.015473875871995,-0.14145175526270598,1.3962217939120818,0.7461626792104711
1,22,-0.5234731589096306,-0.336302270347421,0.32056016860450703,-1.9910644072405186,-0.1515854602333889,1.3837151494498503,0.7433518210461855
1,23,-0.5564619423584554,-0.30800067185774277,0.3407615672902387,-1.9680542547004365,-0.1611382325895604,1.3719254705680486,0.7407021003125949
1,24,-0.5873799039846473,-0.28147566412530584,0.3596948532154312,-1.946488530267139,-0.17009134386721741,1.3608758712453535,0.7382187118575958
1,25,-0.6166873564182358,-0.25633233767261976,0.37764190882578685,-1.9260461592380826,-0.17857808972954084,1.3504018428965452,0.7358646825105463
1,26,-0.6427874474320588,-0.23394065725302576,0.39362486694614474,-1.9078409690870197,-0.18613605949575512,1.3410740757081576,0.7337682744264103
1,27,-0.6671914127665426,-0.21300410984975396,0.40856916563480244,-1.8908188510752884,-0.19320287133469036,1.332352477496374,0.7318081023264322
1,28,-0.6895101141639889,-0.19385654332183316,0.42223650762020903,-1.875251234753563,-0.19966583999996157,1.3243761202310962,0.7300154225226629
1,29,-0.7091122060221681,-0.17703959903564603,0.4342402746980617,-1.8615784927907952,-0.20534214272014023,1.3173706370256297,0.728440945873685
1,30,-0.7267853525757392,-0.16187752740046943,0.4450628101854312,-1.8492512180159693,-0.21045986844971806,1.3110545289151,0.7270214057162426
1,31,-0.7425997575544885,-0.14831009952741525,0.4547471048624062,-1.838220442314399,-0.21503934653034062,1.3054027061767608,0.7257511631555675
1,32,-0.7530920424017242,-0.1393086025959975,0.46117228357965356,-1.8309019222118494,-0.21807766435122172,1.3016529265197692,0.7249084032294373
1,33,-0.7635445297239551,-0.13034124859001725,0.4675730914173087,-1.8236111614573367,-0.22110445774904247,1.2979173698801503,0.7240688399148861
1,34,-0.774023044016604,-0.12135156563493184,0.4739898374360977,-1.816302246515344,-0.22413878794263226,1.2941725116055085,0.7232271860654337
1,35,-0.77986092989883,-0.11315296302387085,0.47736026175056273,-1.8099534002128999,-0.2217541600870425,1.2953060042788007,0.7220753147547333
1,36,-0.7765087680653451,-0.10652638918040822,0.47469826376099694,-1.8055096871921794,-0.20864504173050968,1.3060948507034484,0.7203102652237993
1,37,-0.773154221723042,-0.0998951016254516,0.4720343722000598,-1.8010628132044744,-0.19552659840404024,1.3168913716082422,0.7185439601519995
1,38,-0.769800670393279,-0.09326578101731897,0.4693712707923171,-1.7966172582313036,-0.18241204621940754,1.3276846900908326,0.716778178994767
1,39,-0.7650607455895762,-0.08389586891747734,0.46560723106961893,-1.7903338904782757,-0.1638758781167446,1.3429400158512734,0.7142824158225157
1,40,-0.758618332026444,-0.07116046671231646,0.46049122151969213,-1.7817936592909307,-0.1386818791107265,1.3636747577847916,0.7108902230816697
1,41,-0.7514223005686465,-0.05693530808225041,0.45477675359569136,-1.7722544125973172,-0.11054074727893397,1.3868349994800444,0.7071012198711751
1,42,-0.7432277774827825,-0.04073632514592063,0.4482693696853677,-1.7613915393996376,-0.0784948681286853,1.4132088607338453,0.7027864702118797
1,43,-0.733863947735367,-0.022225849709132505,0.44083342321247837,-1.748978602841279,-0.04187624452790277,1.4433461053269527,0.6978560330419538
1,44,-0.7237059589438465,-0.0021454758573431123,0.4327668240790624,-1.7355129083732155,-0.002151946016353528,1.4760393303259005,0.6925074388384733
1,45,-0.7126778954296548,0.019654866983269532,0.42400928659673187,-1.720893820195006,0.040974906752746745,1.5115328683846474,0.686700714909337
1,46,-0.7007354187534551,0.0432628273085012,0.41452560099870395,-1.7050625621168398,0.08767770572104105,1.5499694216269198,0.6804125152630801
1,47,-0.6877495850125899,0.06893330220717686,0.40421337115176914,-1.6878482027435031,0.13846070484918493,1.5917639926785667,0.6735749456910667
1,48,-0.6739491524033223,0.09621408108949316,0.3932542570976553,-1.6695539898970957,0.19242931180577955,1.6361803291835086,0.6663084566867603
1,49,-0.6593771103072072,0.1250201822852598,0.38168239729773645,-1.650236911421301,0.24941541033663725,1.683080070925704,0.6586356839078402
1,50,-0.6440271156897811,0.15536414474347543,0.36949275466077747,-1.6298885588244538,0.30944380580428377,1.732483632798018,0.650553287488703
1,51,-0.6285941908994941,0.18587204407037783,0.357237256028674,-1.6094302718308628,0.36979651182296025,1.7821541032933068,0.6424272249609531
1,52,-0.6139002103274381,0.2149191939849474,0.3455685632016134,-1.589951548535939,0.42725946857031477,1.8294463008761006,0.6346902466154603
1,53,-0.5999911819512715,0.24241464563790838,0.3345232117498081,-1.5715133783129684,0.48165275513129985,1.8742121500566347,0.6273665775235127
1,54,-0.5869106096013507,0.26827240039355965,0.32413574866552736,-1.554173430972362,0.5328062434245663,1.9163116348786662,0.6204791242210049
1,55,-0.5746864777863202,0.2924371383054848,0.3144283968334205,-1.5379688035075294,0.5806104959425603,1.9556546879227097,0.6140426216898117
1,56,-0.5635001438616942,0.31455035105336193,0.30554517463319375,-1.5231399079516998,0.6243562882634434,1.991657615216393,0.6081525619530462
1,57,-0.55326385460096,0.3347855097475893,0.29741639601621384,-1.5095704163426098,0.6643867921938486,2.0246028482565057,0.6027627393682039
1,58,-0.5438706824785269,0.3533539893692752,0.2899571483582428,-1.497118582767818,0.7011201634369212,2.054834530527006,0.5978168522445364
1,59,-0.535461570467007,0.36997717299533406,0.2832793564195917,-1.4859712449021398,0.7340052239167596,2.081899040704795,0.593389112788988
